id_entity;id_user_skill;id_curator;id_paper;Title;Body;Authors;Training material;LocationPath;ImagePath

</ul>
<p>Kota</p>;;;;
2287;;75;;Languages Landing Page ;changed the Languages page type to "table".
i think this is much nicer than the "unformatted list".
suggest to also consider this for the software packages page (maybe this could resolve the table discussion..).
tischi
 ;;;;
1586;;0;;Image Stabilizer;;;;http://fiji.sc/Image_Stabilizer;
2120;;0;;Beanshell;;;;http://beanshell.org/;
2290;;11;;Custom search;Added "Custom Search" to restrict search results to certain content type.

Block design is still ugly, CSS should be modified to make it look better (selection items are better be in every line, not inline. ) ;;;;
2291;2291;181;;u-track;u-track is a multiple-particle tracking Matlab software that is designed to (1) track dense particle fields, (2) close gaps in particle trajectories resulting from detection failure, and (3) capture particle merging and splitting events resulting from occlusion or genuine aggregation and dissociation events. Its core is based on formulating correspondence problems as linear assignment problems and searching for a globally optimal solution.;LCCB;;https://www.openmicroscopy.org/site/products/partner/u-track;
2264;2264;2;;OMERO;OMERO is a free, open source image management software. It is client-server based system which supports 5D images, including  big images and high-content screening data.  Data are stored on a server using relational database. They are accessed using 3 main clients, a desktop client, a web client and a command line tool. There are bindings from OMERO to other image analysis packages, like FLIMfit, OMERO.searcher.  The data in OMERO are organized in groups. A user can be a member of one or more groups. This groups can be collaborative or private, there are 4 levels of permissions to access/edit/annotate/delete the data of other users.

The package is supported not only by community forums, but also by a dedicated team which helps users to solve their problems and deals with the bugs submitted via error submission system.

**Strengths:** Open source, scalable software, Supports diverse sets of imaging applications and domains (EM,LM, HCS, DigPath)
Cross-platform, Java-based application, API support for Java, Python, C++, Django, On-line Forums, Automatic QA and upload of software errors
Multi-dimensional images, Web access, Free Demo-server accounts

**Limitations:** Enterprise-scale software, so complex install, requires expertise, Actively developing API, Python scripts and functions still developing
;OME Consortium; http://www.openmicroscopy.org/site/about/who-ome;;http://www.openmicroscopy.org/;
2196;;0;;Particle Tracker 2D/3D;;;;http://mosaic.mpi-cbg.de/?q=downloads/imageJ;
2292;;11;;CellProfiler Pipeline;A CellProfiler pipeline file (*.cp) is a sequential set of image analysis modules automatically generated by CellProfiler as a text file. ;;;http://www.cellprofiler.org/CPmanual/Help_Using%20CellProfiler_How%20To%20Build%20A%20Pipeline.html;
2293;;11;;Better relationship, software / functions / workflows;<p>A bit more work done for a better information flow.</p>

<ol>
<li><p>Added a schematic figure of information flow in Biii in the "<a href="http://biii.info/node/2282">Roadmap</a>" page.</p></li>
<li><p>Modified Function and Workflow fields.</p>

<ul>
<li><p>"Required Software" needs complicated input, so I made a new field "Package/Library". The author now can select package/s and/or libraries  ( and in workflow  as well). "Required Software" will be hidden or deleted.</p></li>
<li><p>See for example <a href="http://biii.info/node/2289">Cell segmentation and measurements</a> workflow page or <a href="http://biii.info/node/1926">3D Objects Counter</a> page.</p></li>
<li><p>"Edit" tab will show you multiple choice now available for packages and languages. The list appearing here are those from Software Package nodes and Language nodes (as I could not find "Language" for CellProfiler Pipeline, I created a <a href="http://biii.info/node/2292">node(page)</a> for it).</p></li>
<li>With these choices, it becomes more clear that each function belongs to somewhere: stand alone, single function program does not need "landing page".</li>
<li><strong>Problem</strong>: [Workflow table] cannot be sorted. Tischi, how did you do that?</li>
</ul>
</li>
<li><p>Added a new module Insert (
<a href="https://drupal.org/project/insert">https://drupal.org/project/insert</a>) this will help you uploading images and insert them in body text.</p></li>
<li><p>Reordered navigation, "Software Pacakges" pages is now hidden showing only its table.</p></li>
<li><p>Removed Languages, Packages, Notes and Training from "Search" filtering at the top left.</p></li>
</ol>
;;;;
2297;2297;11;;Bio7;<p>Quote</p>

<cite>
The application Bio7 is an integrated development environment for ecological modelling and contains powerful tools for model creation, scientific image analysis and statistical analysis. The application itself is based on an RCP-Eclipse-Environment (Rich-Client-Platform) which offers a huge flexibility in configuration and extensibility because of its plug-in structure and the possibility of customization.
</cite>;Dr. Marcel Austenfeld;;http://bio7.org/;
2265;2265;2;;CellProfiler;CellProfiler is designed to enable biologists without training in computer vision or programming to quantitatively measure cell or whole-organism phenotypes from thousands of images automatically. The researcher creates an analysis pipeline from modules that find cells and cell compartments, measure features of those cells to form a rich, quantitative dataset that characterizes the imaged site in all of its heterogeneity.
CellProfiler is structured so that the most general and successful methods and strategies are the ones that are automatically suggested, but the user can override these defaults and pull from many of the basic algorithms and techniques of image analysis to solve harder problems. CellProfiler is extensible through plugins written in Python or for ImageJ.

Strengths: Cells, Neurons, C. Elegans, 2D Fluorescent images, high-throughput screening, phenotype classification, multiple stains/site, interoperability, extensibility, machine learning, segmentation
Limitations: largely limited to 2D, not well suited to manually-guided analysis or content review, image size limitations
;Lee Kamentsky;;http://www.cellprofiler.org;
2268;2268;2;;PINK;Pink is an generic image processing library with inclination towards morphology, discrete topology, skeletonization and image segmentation. Operators support 2D, 3D and 4D images where there exist algorithms for such extensions. There is no practical limitation about the image site. It is suitable for general image processing or as a preprocessing / postprocessing toolset for specific image processing problems. 
There are several successfull applications of PINK in the fields of Biology, Material Sciences, Education and Image Processing Research.

Advantages:
Pink has lot of specific operators of skeletonization, skeleton filtering, morphological filtering, segmentation, noise reduction as well as a huge body of general preprocessing and postprocessing operators which are usefull for everyday tasks. It is connected with basic 2D and 3D visualization tools. 
Pink has operators in the following areas: Interactive IP operators, Arithmetic IP operators, Format and type conversion, Mathematical morphology, Digital connectivity, Digital topology (binary),
Digital topology (grayscale), Orders topology, Geometrical operators, Graphic primitives, Histogram-based operators, Signal processing Statistics, Three-dimensional meshing, Visualization, Segmentation
;Laszlo Marak, Hugues Talbot, Michel Couprie;;http://pinkhq.com;
2049;;0;;A Unifying Parametric Framework for 2D Steerable Wavelet Transforms;;;;http://bigwww.epfl.ch/demo/circular-wavelets/;
2266;2266;2;;Fiji;Fiji is just ImageJ: a distribution of ImageJ (and ImageJ2) together with Java, Java 3D and a lot of plugins organized into a coherent menu structure. The main focus of Fiji is to assist research in life sciences. It is a free, open-source, community-driven project.
;;;http://fiji.sc/;
2298;2298;11;;Endrov;<cite>
Endrov started development in 2007 by Johan Henriksson in the group of Thomas Bürglin group / Karolinska insitutet. At that time it was merely a tool to support the analysis of C. elegans embryogenesis. It was decided to not base it on ImageJ because little of it could be reused, many of the problems came from the core design. Since then the scope of Endrov has expanded to be useful for all image processing and be able to replace ImageJ.
</cite>;Johan Henriksson;;http://www.endrov.net/;
2273;2273;2;;EBImage;EBImage is an open source image processing and analysis package for the statistical programming language R. Its primary goal is to enable automated analysis of large sets of images such as those obtained in high-throughput screening. An extensive range of basic image processing and feature extraction methods are provided. EBImage is available through the Bioconductor software project (www.bioconductor.org).

<h3>Strengths</h3>
<ul>
<li>Lightweight</li>
<li>Suitable for automated, scripted analyses</li>
<li>All functions are documented with examples</li>
<li>Modular links to R and Bioconductor software, notably imageHTS and cellHTS2</li>
<li>Community support via the Bioconductor mailing list</li>
<li>Reproducible (image) analysis using the Sweave report-writing system</li>
</ul>;;;http://www.bioconductor.org/packages/release/bioc/html/EBImage.html;
2299;;11;;Added Markdown to text format;### Text format addition

Added Markdown syntax for text editing. ([Module Markdown filter](https://drupal.org/project/markdown)). 

### Moving Packages / Libraries in "Functions" to "Packages / Libraries"

As Ricard and Seb pointed out, there are many softeware packages and libraries saved as "Functions". I moved some of them manually. 

There are still a lot more...

;;;;
1893;;0;;Workbooks;;;;http://icy.bioimageanalysis.org/plugin/Workbooks;
1572;;0;;3D Active Meshes;;;;http://icy.bioimageanalysis.org/plugin/3D_Active_Meshes;
2091;;0;;3D Area;;;;http://icy.bioimageanalysis.org/plugin/3D_Area;
1758;;0;;3D Generalized Riesz-Wavelet Toolbox for Matlab;;;;http://bigwww.epfl.ch/demo/steerable-wavelets-3d/;
1438;;0;;Active Cells 3D;;;;http://icy.bioimageanalysis.org/plugin/Active_Cells_3D;
2302;2302;137;;Columbus Image Data Storage and Analysis System;Columbus is a combination of an image database (based on Omero, OME) and an image analysis engine based on Acapella (PerkinElmer). It is dedicated to cell culture based high content screening data and is used via a web interface.
It provides a set importers for automated microscopes such as Yokogawa CellVoyager, PerkinElmer Operetta, PerkinElmer Opera and data in Metamorph format. 

After login, Images can be explored in a standard web browser by clicking on a well plate view. Image analysis workflows can be developed by combining modules like "find nuclei", "find cytoplasm", "find spots" for object detection. Objects can have a hierarchical structure, e.g. spot objects can be part of a cell object. The approach of workflow design  is similar to the freeware cell profiler, but more restricted (less functions and less parameters to tweak) and easier to use. 

Mutliple intensity- and shape based features can be calculated from detected objects (e.g. texture: haralick, Garbor, SER). Objects can be classified by these features by using hard thresholds or by supervised machine learning.


Analysis workflows and results are stored in the database and can be exprted as csv tables for secondary analysis. Simple secondary analysis workflows can be also applied in Columbus directly. Results can be visualized as heatmaps on the plate view. 
The HCS statistics software Genedata Screener Assay Analyzer can be directly connected to the database. 



;PerkinElmer;;http://www.perkinelmer.de/pages/020/cellularimaging/products/columbus.xhtml;
1521;;0;;Nucleus Counter;Bundled with MBF pacakge. ;;;http://fiji.sc/Nucleus_Counter;
2087;;0;;TurboReg;;;;http://bigwww.epfl.ch/thevenaz/turboreg/;
2306;2306;11;;MATLAB;MATLAB is famous, so this page is only for being the landing page for components and workflows. ;;;http://www.mathworks.es/products/image/;
2307;2307;11;;IMOD;IMOD is a set of image processing, modeling and display programs used for tomographic reconstruction and for 3D reconstruction of EM serial sections and optical sections. The package contains tools for assembling and aligning data within multiple types and sizes of image stacks, viewing 3-D data from any orientation, and modeling and display of the image files. ;David Mastronarde, Rick Gaudette, Sue Held, Jim Kremer, and Quanren Xiong;;http://bio3d.colorado.edu/imod/;
2308;2308;11;;pythonxy;**Python(x,y)** is a free scientific and engineering development software for numerical computations, data analysis and data visualization based on Python programming language, Qt graphical user interfaces and Spyder interactive scientific development environment.

Many python libraries related to numerical calculation are packaged, so you do not need to search and install them individually. 

Included libraries are listed **[here](https://code.google.com/p/pythonxy/wiki/StandardPlugins).**
;pierre.raybaut, grizzly.nyo;;https://code.google.com/p/pythonxy/;
1782;;0;;pillow;A fork of PIL python package, with small collection of image import/export and image processing modules. 

See [Reference Documentation](http://pillow.readthedocs.org/en/latest/reference/index.html) for more details. 

Though this package mostly works in any platform, some of them are limited to Windows. This package is a part of [pythonxy](https://code.google.com/p/pythonxy/). 
;;;https://github.com/python-imaging/Pillow;
2304;;11;;node_export, Advanced Form Block.;- Added [Node Export](https://drupal.org/project/node_export). 
  - I thought this would be a good tool for moving packages in "Function (now called Compnent)" pages to "Software Package" page. 
  - Problem is that since field machine names are different in these content types, importing does not work well. 

- Added [Advanced Form Block](https://drupal.org/project/afb). 
  - This is an attempt to add tag (term) imput field within View page. 
  - test page: <http://biii.info/node/2288>
  - problems
    - page view without login does not allow access to node edit, so there are errors. 
    - This form block can only be specific to a node. Cannot add this as a block to content type. 
 
- The Front page text disappeared after adding Advanced Form Block module. For this reason, I created a new front page. 
 ;;;;
2309;;11;;Captcha;Added captcha module 

<https://drupal.org/project/captcha>

to avoid spam user registrations (currently 30 or so per day...).

While I was installing this, Biii blanked out (site could not be reloaded, always white.)

Solution: from command line

    drush dis feeds
    drush cc #clears cache
    drush en feeds.

... A bit more detail:

Clearing cache with only feeds_ui being discabled returned error. 

>PHP Fatal error:  Class name must be a valid object or a string in /home/drupal/drupal->7.23/sites/biii.imagej.net/modules/contrib/feeds/includes/FeedsConfigurable.inc on line 59
>Drush command terminated abnormally due to an unrecoverable error.   [error]
>Error: Class name must be a valid object or a string in
>/home/drupal/drupal-7.23/sites/biii.imagej.net/modules/contrib/feeds/includes/FeedsConfigurable.inc,
>line 59

"feeds" should be disabled, not pnly feeds_ui. 

---

I further added "Recaptcha" module, to have more modern captcha. 

https://drupal.org/project/reCAPTCHA

Looks even more nice now. 



;;;;
2313;;11;;easy tag cloud, recaptcha, advanced form block;## Tag Clouds

It's been a bit sad having seen no tag cloud so I added an express version of the tag cloud. You probably have already recognized it! This uses a module called "tagadelic". 

<https://drupal.org/project/tagadelic>

It has many modules on top of it such as [cumulus](https://drupal.org/project/cumulus), and I installed it but it did not work... maybe there are too many tags. 

## Patched Advanced Form Block

I already [installed this module](http://biii.info/node/2304) to edit tags in View mode several days ago, but it has a problem that the tag editor can only be added to a specific node, and not possible to do that for a general content type. Today I tried a patch provided by a guy in the Drupal site:

<https://drupal.org/node/2005086>

Applying this patch, it seems to work well now with "Workflow" nodes. We could test this for several days. The tag editor is at the moment placed at the bottom of workflow pages. See for expample:

 [Microtubules Tools (3D)](http://biii.info/node/2312)

## Added a new field to Components.

To actualize the Roadmap figure, I added a "Workflow" link to the content type "Components" (this used to be "functions"). An example case is here:

[AnalyzeSkeleton](http://biii.info/node/1976)

The ImageJ plugin written by Ignacio is used by Volker's "Microtubules Tool (3D)", so this is now linked in the "AnalyzeSkelton" page. Evebtually, this link should be automatically detected by workflow page (or maybe vice versa?) by workflow page and reciprocal links should then be established. 


## Recaptcha

I installed a [module named captcha](https://drupal.org/project/captcha) yesterday but it only blocked 10% or so of spam registrations (about 100 a day and it's increasing). I then upgraded it by adding a module recaptcha:

<https://drupal.org/project/recaptcha> 

Now, after sevral hours, this module already blocked 69 spamming attempts. I show you here the log during last one hour:

    CAPTCHA	10/30/2013 - 21:21	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 21:13	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 21:13	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 21:13	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 21:13	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 21:00	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:58	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:43	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:42	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:39	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:28	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:17	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:17	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:17	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)	
    CAPTCHA	10/30/2013 - 20:17	user_register_form post blocked by CAPTCHA module:...	Anonymous (not verified)

 Very effective!;;;;
1591;;0;;3D OrthoViewer;;;;http://icy.bioimageanalysis.org/plugin/3D_OrthoViewer;
1579;;0;;Manual Tracking (ImageJ);<p>An ImageJ plugin for manually tracking objects by mouse clicking. </p>

See <a href="http://rsbweb.nih.gov/ij/plugins/track/track.html">plugin page in ImageJ website</a>;Fabrice Cordelieres;;http://fiji.sc/Manual_Tracking;
2244;;0;;readImage (EBImage);;;;http://www.bioconductor.org/packages/release/bioc/manuals/EBImage/man/EBImage.pdf;
2315;;11;;"What links here";To provide a better view on relationships between Components and Workflows, I added a block called "what links here" to content types component and workflow. You could find them at the bottom of left side bar. 

See following two workflow pages:

<http://biii.info/node/2310>

<http://biii.info/node/2312>

Components used in these workflows are automatically **"backlinked"**, since those component pages specify these workflows.

Another type of automatic linking will be "similar to" automatic links. This is planned to be done by evaluating overlap in tag terms. 

;;;;
2123;2123;16;;CellCognition;## Introduction

CellCognition is a computational framework dedicated to the automatic analysis of live cell imaging data in the context of High-Content Screening (HCS). It contains algorithms for segmentation of cells and cellular compartments based on various fluorescent markers, features to describe cellular morphology by both texture and shape, tools for visualizing and annotating the phenotypes, classification, tracking and error correction. Events such as mitosis can be automatically identified and aligned to study the temporal kinetics of various cellular processes during cell cycle. CellCognition can be used by novices in the field of image analysis and is applicable to hundreds of thousands of images by parallelization on compute clusters with minimal effort. The tool has been successfully applied to quantitative phenotypic profiling of cell division, yet machine learning enables CellCognition to be used for the analysis of other dynamic processes. 

## Backends

Following libraries are used:

* numpy
* [VIGRA](http://biii.info/node/2109)
* PyQT
* hdf5
* matplotlib
* sklearn
  * Machine Learning in Python;Held Michael, Thomas Walter, Sommer Christoph, Rudolf Hoefler;;http://www.cellcognition.org;
2316;;11;;Find Focused Slices;
An ImageJ plugin for selecting a plane in focus among multiple slices image stack. The algorithm uses normalized variance. 

A short tutorial is available in the plugin web page (above). ;Qingzong TSENG;;https://sites.google.com/site/qingzongtseng/find-focus;
2317;2317;11;;Volocity;-;;;http://www.perkinelmer.com/pages/020/cellularimaging/products/volocity.xhtml;
2109;2109;103;;VIGRA;VIGRA is a free C++ and Python library that provides fundamental image processing and analysis algorithms. Its generic architecture allows it to be used in many different application contexts and ecosystems. It is designed as an intelligent library (using the C++ template mechanism) which allows users to write code at a fairly high level of abstraction and optimizes away the abstraction overhead upon compilation. It can therefore work efficiently on very large data and forms the basis of ilastik and CellCognition.

<b>Strengths:</b> open source, high quality algorithms, unlimited array dimension, arbitrary pixel types and number of channels, high speed, well tested, very flexible, easy-to-use Python bindings, support for many common file formats (including HDF5)

<b>Limitations:</b> no GUI, C++ not suitable for everyone, BioFormats not supported, parallelization requires external control

<b>Images and Multi-dimensional Arrays:</b>
<ul>
    <li>
        templated image data structures for arbitrary pixel types,
        fixed-size vectors
    </li>
    <li>
        multi-dimensional arrays for arbitrary high dimensions
    </li>
    <li>
        pre-instantiated images with many different scalar and vector valued pixel types
        (byte, short, int, float, double, complex, RGB, RGBA etc.)
    </li>
    <li>
        2-dimensional image iterators, multi-dimensional iterators for arbitrary high dimensions, adapters for various image and array subsets
    </li>
    <li>
        input/output of many image file formats: Windows BMP, GIF, JPEG, PNG, PNM, Sun Raster, 
        TIFF (including 32bit integer, float, and double pixel types and multi-page TIFF), 
        Khoros VIFF, HDR (high dynamic range), Andor SIF, OpenEXR
    </li>
    <li>
        input/output of images with transparency (alpha channel) into suitable file formats.
    </li>
    <li>
        comprehensive support for HDF5 (input/output of arrays in arbitrary dimensions)
    </li>
    <li>
        continuous reconstruction of discrete images using splines: Just create
        a SplineImageView of the desired order and access interpolated values and 
        derivative at any real-valued coordinate.
    </li>
</ul>
<b>Image Processing:</b>
<ul>
    <li>
        STL-style image processing algorithms with functors (e.g. arithmetic and algebraic
        operations, gamma correction, contrast adaptation, thresholding), arbitrary regions 
        of interest using mask images
    </li>
    <li>
        image resizing using resampling, linear interpolation, spline interpolation etc.
    </li>
    <li>
        geometric transformations: rotation, mirroring, arbitrary affine transformations
    </li>
    <li>
        automated functor creation using expression templates
    </li>
    <li>
        color space conversions: RGB, sRGB, R'G'B', XYZ, L*a*b*, L*u*v*, Y'PbPr, Y'CbCr, Y'IQ, and Y'UV
    </li>
    <li>
        real and complex Fourier transforms in arbitrary dimensions, 
        cosine and sine transform (via fftw)
    </li>
    <li>
        noise normalization according to F&ouml;rstner
    </li>
    <li>
        computation of the camera magnitude transfer function (MTF) via the
        slanted edge technique (ISO standard 12233)
    </li>
</ul>
<b>Filters:</b>
<ul>
    <li>
        2-dimensional and separable convolution, Gaussian filters and their derivatives, 
        Laplacian of Gaussian, sharpening etc.
    </li>
    <li>
        separable convolution and FFT-based convolution for arbitrary dimensional data
    </li>
    <li>
        resampling convolution (input and output image have different size)
    </li>
    <li>
        recursive filters (1st and 2nd order), exponential filters
    </li>
    <li>
        non-linear diffusion (adaptive filters), hourglass filter
    </li>
    <li>
        total-variation filtering and denoising (standard, higer-order, and adaptive methods)
    </li>
    <li>
        tensor image processing: structure tensor, boundary tensor, gradient energy tensor,
        linear and non-linear tensor smoothing, eigenvalue calculation etc. (2D and 3D)
    </li>
    <li>
        distance transform (Manhattan, Euclidean, Checker Board norms, 2D and 3D)
    </li>
    <li>
        morphological filters and median  (2D and 3D)
    </li>
    <li>
        Loy/Zelinsky symmetry transform 
    </li>
    <li>
        Gabor filters
    </li>
</ul>
<b>Segmentation:</b>
<ul>
    <li>
        edge detectors: Canny, zero crossings, Shen-Castan, boundary tensor
    </li>
    <li>
        corner detectors: corner response function, Beaudet, Rohr and F&ouml;rstner corner detectors
        tensor based corner and junction operators
    </li>
    <li>
        region growing: seeded region growing, watershed algorithm
    </li>
</ul>
<b>Image Analysis:</b>
<ul>
    <li>
        connected components labeling (2D and 3D)
    </li>
    <li>
        detection of local minima/maxima (including plateaus, 2D and 3D)
    </li>
    <li>
        tensor-basesd image analysis (2D and 3D)
    </li>
    <li>
        powerful incremental computation of region and object statistics
    </li>
</ul>
<b>3-dimensional Image Processing and Analysis:</b>
<ul>
    <li>
        point-wise transformations, projections and expansions in arbitrary high dimensions 
    </li>
    <li>
        all functors (e.g. regions statistics) readily apply to higher dimensional data as well 
    </li>
    <li>
        separable convolution and FFT-based convolution filters, resizing, morphology, and Euclidean distance transform for arbitrary dimensional arrays (not just 3D)
    </li>
    <li>
        connected components labeling, seeded region growing, watershed algorithm for volume data
    </li>
</ul>
<b>Machine Learning:</b>
<ul>
    <li>
        random forest classifier with various tree building strategies
    </li>
    <li>
        variable importance, feature selection (based on random forest)
    </li>
    <li>
        unsupervised decomposition: PCA (principle component analysis) and 
        pLSA (probabilistic latent semantic analysis)
    </li>
</ul>
<b>Mathematical Tools:</b>
<ul>
    <li>
        special functions (error function, splines of arbitrary order, integer square root, chi square distribution, elliptic integrals)
    </li>
    <li>
        random number generation
    </li>
    <li>
        rational and fixed point numbers
    </li>
    <li>
        quaternions
    </li>
    <li>
        polynomials and polynomial root finding
    </li>
    <li>
        matrix classes, linear algebra, solution of linear systems, eigen system computation, singular value decomposition
    </li>
    <li>
        optimization: linear least squares, ridge regression, L1-constrained least squares (LASSO, non-negative LASSO, least angle regression), quadratic programming
    </li>
</ul>
<b>Inter-language support:</b>
<ul>
    <li>
        Python bindings in both directions (use Python arrays in C++, call VIGRA functions from Python)
    </li>
    <li>
        Matlab bindings of some functions
    </li>
</ul>
;Ullrich Koethe and many contributors;;http://hci.iwr.uni-heidelberg.de/vigra/;
2318;2318;11;;Schnitzcells;Schnitzcells is a MATLAB based software that allows for quantitative analysis of fluorescent time-lapse movies of living cells. The software package is developed most specifically for bacteria and has been instrumental in analyzing  E.coli and B. subtilis movies.
The software contains functions that segment cells (based on either fluorescence or phase images),tracks cells in a frame-to-frame manner,build lineage trees and quantitatively extracts fluorescence.

## Dependencies

[MATLAB Image Processing Toolbox](http://biii.info/node/2276);;;http://easerver.caltech.edu/wordpress/schnitzcells/;
2319;2319;11;;OpenMOLE;
OpenMOLE (Open MOdeL Experiment) is a workflow engine designed to leverage the computing power of distributed execution environments for naturally parallel processes. A process is told naturally parallel if the same computation runs many times for a set of different inputs, such as model experiment or data processing… It is free software distributed under the AGPLv3 free software license.;;;http://www.openmole.org/;
2320;2320;11;;OpenCV;OpenCV is released under a BSD license and hence it’s free for both academic and commercial use. It has C++, C, Python and Java interfaces and supports Windows, Linux, Mac OS, iOS and Android. OpenCV was designed for computational efficiency and with a strong focus on real-time applications. Written in optimized C/C++, the library can take advantage of multi-core processing. Adopted all around the world, OpenCV has more than 47 thousand people of user community and estimated number of downloads exceeding 6 million. Usage ranges from interactive art, to mines inspection, stitching maps on the web or through advanced robotics.;;;http://opencv.org/;
2321;2321;11;;Amira;-;;;http://www.vsg3d.com/amira/overview;
2322;2322;11;;AutoQuant;-;;;http://www.mediacy.com/index.aspx?page=AutoQuant;
2323;2323;11;;Avizo;
Wherever three-dimensional data sets need to be processed, in materials science, geosciences, environmental or engineering applications, Avizo offers abundant state-of-the-art features within an intuitive workflow and easy-to-use graphical user interface.
Avizo is packaged in different Editions, with optional eXtension modules. Each Avizo Edition delivers tailored user interface and specific feature-set for each application area:

[Avizo Standard](http://www.vsg3d.com/avizo/standard)

[Avizo Earth](http://www.vsg3d.com/avizo/earth)

[Avizo Wind](http://www.vsg3d.com/avizo/wind)

[Avizo Green](http://www.vsg3d.com/avizo/green)

[Avizo Fire](http://www.vsg3d.com/avizo/fire);;;http://www.vsg3d.com/avizo/overview;
2324;2324;11;;CATMAID;**Collaborative Annotation Toolkit for Massive Amounts of Image Data**

CATMAID is a Collaborative Annotation Toolkit for Massive Amounts of Image Data. It is designed to navigate, share and collaboratively annotate massive image data sets of biological specimens. The interface is inspired by GoogleMaps, with which it shares basic navigation concepts, enhanced to allow the exploration of 3D biological image data acquired by optical or physical sectioning microscopy techniques. The interface enables seamless sharing of regions of interest through bookmarks and synchronized navigation through multiple registered data sets.

With massive biological image data sets it is unrealistic to create a sustainable centralized repository. A unique feature of CATMAID is its partially decentralized architecture where the presented image data can reside on any Internet accessible server and yet can be easily cross-referenced in the central database. In this way no image data are duplicated and the data producers retain full control over their images.

CATMAID is intended to serve as data sharing platform for biologists using high-resolution imaging techniques to probe large specimens. Any high-throughput, high-content imaging project such as gene expression pattern screens would benefit from the interface for data sharing and annotation.;Stephan Saalfeld, Albert Cardona, Volker Hartenstein, Pavel Toman?ák;;http://fly.mpi-cbg.de/~saalfeld/catmaid/;
2271;2271;2;;FARSIGHT;A General purpose image processing toolkit written in C++ based on ITK, VTK, Qt, and Boost. Main features: algorithms for cell segmentation, cell tracing, cell tracking, and vessel tracing. Registration and mosaicing algorithms for large scale datasets. Visualization tools actively linked to inspect and edit results.
Strengths:
- Open-source, free, multi platform, code is highly parallelized, uses git for version control
- Large scale processing, also efficient visualization of such datasets.
- Active learning module for classification
- Most of the algorithms have been extended to handle 16-bit images, and 3D Images.
- Possibility to create complex pipelines thanks to it’s modular architecture
- Editing tools are designed to save the editing operation which can later be used to validate the algorithms performance
- Advance preprocessing algorithms like curvelets, tensor voting, and wrappers around ITK-algorithms
- Multiple viewers included to inspect results such as: Histograms, scatter plots, tables, kymograph, all of them linked together.
- Strong emphasis to work on multichannel images (up to 40 channels)
- Rich number of cell features included 
Weakness:
- GUI is suboptimal compared to commercial packages.
- Tracking module requires an external library CPLEX.
- No support for brightfield images
- No native interoperability with other software packages
- More documentation needed / tutorial needed
;;;http://www.farsight-toolkit.org/;
2325;2325;11;;GNU Octave;"GNU Octave is a high-level language, primarily intended for numerical computations."*
It can also be used for image processing, statistics and plotting as well as Matlab.
"GNU Octave is also freely redistributable software. You may redistribute it and/or mod-
ify it under the terms of the GNU General Public License as published by the Free Software
Foundation."*

* <http://math.hawaii.edu/lab/197/octave.pdf>;;;http://www.gnu.org/software/octave/;
2269;2269;2;;Icy;<p>Reproducing an experiment doesn’t stop at the bench when images are concerned.  <a href="http://icy.bioimageanalysis.org/">Icy is an open source bioimaging software package</a> that aims to provide a framework for authors to share, and others to reproduce, research once the sample hits the microscope.  Icy was released in April 2011 and is being developed at the Quantitative Image Analysis Unit at the Pasteur Institute in France by Jean-Christophe Olivo-Marin and his team.  The goal is to provide standardized software architecture, with a visual programming framework and online repository of plugins and protocols, brought together with sophisticated content-management and communication systems for such extended reproducible research.</p>
<p>Icy provides intuitive user interfaces for graphical protocol development for image acquisition, analysis and storage that are easy to use for biologists and developers alike.  Developers should find that Icy’s ‘EzPlug’ API library, versioning, and auditing tools make creating a custom plugin from most any source easy.  Users will find the automatic error reporting, central repository and on-line community hub great for storing and sharing plugins and protocols.  Icy is even developing a cloud-computing framework to address the scalability issues of high-content screening.</p>
