id_paper ; id_type ; Title ; Journal ; Volume ; Number ; Pages ; Year ; ISSN ; doi ; Abstract ; Date ; URL ; ISBN ; Issue ; Month
 2434 ;NULL; 469 ;NULL; Image\ anonymisation ; <blockquote>This\ macro\ copies\ all\ images\ from\ one\ folder\ to\ another,\ randomizing\ names\ but\ keeping\ channels\ from\ the\ same\ image\ grouped.\ This\ is\ useful\ for\ blind\ quantification\ of\ images.</blockquote> ; Christophe\ Leterrier ;NULL;NULL;NULL
 2425 ;NULL; 469 ;NULL; LIF\ Extractor ; <blockquote>This\ macro\ extracts\ .lei\ and\ .lif\ multichannel\ Z-stacks\ into\ multiple\ .tif\ stacks,\ splitting\ the\ channels\ into\ different\ stacks.\ Several\ options\ are\ possible\ such\ as\ background\ substraction,\ various\ filters,\ or\ optional\ reset\ of\ spatial\ scale.</blockquote>


<em>Requires\ <a\ href="http://loci.wisc.edu/software/bio-formats">Bio-Formats</a></em>\ plugin ; Christophe\ Leterrier ;NULL;NULL;NULL
 1659 ;NULL; 0 ;NULL; Active\ Contours ;NULL;NULL;NULL; http://icy.bioimageanalysis.org/plugin/Active_Contours ;NULL
 1471 ;NULL; 0 ;NULL; Colocalization\ Analysis ; Colocalization\ analysis\ requires\ sufficient\ back\ ground\ knowledge.\ see\ <bib>2428</bib>.\  ;NULL;NULL; http://fiji.sc/Colocalization_Analysis ;NULL
 2440 ;NULL; 469 ;NULL; Autofocusing\ in\ computer\ microscopy:\ selecting\ the\ optimal\ focus\ algorithm. ;NULL;NULL;NULL;NULL;NULL
 2372 ;NULL; 469 ;NULL; Autofocus ; <blockquote>Autofocus\ hyperstack\ macro
Select\ the\ in\ focus\ frame\ from\ each\ slice\ of\ a\ hyperstack\ and\ create\ a\ new\ stack
of\ just\ the\ in\ focus\ frames.

Based\ on\ algorithm\ F-11\ "Normalized\ Variance"</blockquote>

See:\ <bib>2440</bib> ; Richard\ Mort,\ original\ macro\ by\ Andy\ Weller\ http://imagejdocu.tudor.lu/doku.php?id=macro:normalized_variance ;NULL;NULL;NULL
 2442 ;NULL; 444 ;NULL; Separate\ image\ channel\ in\ folder ; This\ protocol\ takes\ a\ folder\ containing\ images\ as\ input\ and\ extract\ each\ channel\ in\ a\ separate\ sub\ folder. ; \ Stephane\ Dallongeville ;NULL;NULL;NULL
 2443 ; 2443 ; 139 ;NULL; scikit-image ; Image\ processing\ library\ for\ Python

>The\ scikit-image\ SciKit\ (toolkit\ for\ SciPy)\ extends\ scipy.ndimage\ to\ provide\ a\ versatile\ set\ of\ image\ processing\ routines.\ It\ is\ written\ in\ the\ Python\ language.\ This\ SciKit\ is\ developed\ by\ the\ SciPy\ community.\ All\ contributions\ are\ most\ welcome! ; Stéfan\ van\ der\ Walt,\ Johannes\ L.\ Schönberger,\ Juan\ Nunez-Iglesias,\ François\ Boulogne,\ Joshua\ D.\ Warner,\ Neil\ Yager,\ Emmanuelle\ Gouillart,\ Tony\ Yu\ and\ the\ scikit-image\ contributors.\  ;NULL; http://scikit-image.org/ ;NULL
 2413 ;NULL; 426 ;NULL; Leaf\ Infection\ Tools ; The\ Leaf\ Infection\ Tools\ allow\ to\ measure\ the\ area\ of\ leaves,\ of\ two\ stainings\ in\ different\ channels\ and\ of\ the\ overlap\ region\ of\ the\ two\ stainings

It\ is\ described\ in:

Baecker\ V.
ImageJ\ Macro\ Tool\ Sets\ for\ Biological\ Image\ Analysis.
http://dev.mri.cnrs.fr/documents/89
In:\ ImageJ\ User\ and\ Developer\ Conference\ 2012.\ Luxembourg:
Centre\ de\ Recherche\ Public\ Henri\ Tudor;\ 2012;\ ISBN:\ 2-919941-18-6 ; Volker\ Baecker ;NULL;NULL;NULL
 2441 ;NULL; 138 ;NULL; quickPALM ; QuickPALM\ is\ a\ set\ of\ programs\ to\ aid\ in\ the\ acquisition\ and\ image\ analysis\ of\ data\ in\ “photoactivated\ localization\ microscopy”\ (PALM)\ 
and\ “stochastic\ optical\ reconstruction\ microscopy”\ (STORM).\ 

QuickPALM\ features\ the\ associated\ QuickPALM\ ImageJ\ plugin,\ which\ enables\ PALM/STORM\ 2D/3D/4D\ particle\ detection\ and\ image\ reconstruction\ in\ ImageJ.\  ; Ricardo\ Henriques,\ et\ al ;NULL;NULL;NULL
 2445 ;NULL; 13 ;NULL; Beyond\ co-localization:\ inferring\ spatial\ interactions\ between\ sub-cellular\ structures\ from\ microscopy\ images. ;NULL;NULL;NULL;NULL;NULL
 2446 ;NULL; 93 ;NULL; Using\ CellX\ to\ quantify\ intracellular\ events. ;NULL;NULL;NULL;NULL;NULL
 2447 ;NULL; 139 ;NULL; Avoiding\ twisted\ pixels:\ ethical\ guidelines\ for\ the\ appropriate\ use\ and\ manipulation\ of\ scientific\ digital\ images. ;NULL;NULL;NULL;NULL;NULL
 2449 ;NULL; 472 ;NULL; Moment-preserving\ thresolding:\ A\ new\ approach ; see\ http://www.asia.edu.tw/Main_pages/about/Former_president_TsaiWH_publications/Journal%20Paper%20PDFs/Moment-Preserving%20Thresholding%EF%BC%9AA%20New%20Approach%28by%20Tsai,%20W%20H%29.pdf ;NULL;NULL;NULL;NULL
 2450 ;NULL; 426 ;NULL; Huygens\ Remote\ Manager:\ A\ Web\ Interface\ for\ High-Volume\ Batch\ Deconvolution ;NULL;NULL;NULL;NULL;NULL
 2141 ;NULL; 0 ;NULL; Huygens\ Remote\ Manager ; The\ Huygens\ Remote\ Manager\ is\ an\ open-source,\ efficient,\ multi-user\ web-based\ interface\ to\ the\ Huygens\ software\ for\ parallel\ batch\ deconvolutions.\ See\ <bib>2450</bib> ; Volker\ Bäcker,\ Asheesh\ Gulati,\ Alessandra\ Griffa,\ José\ Viña,\ Daniel\ Sevilla,\ Niko\ Ehrenfeuchter,\ Torsten\ Stöter,\ Aaron\ Ponti ;NULL; http://huygens-rm.org/home/ ;NULL
 2417 ;NULL; 469 ;NULL; Uneven\ illumination\ correction ; <blockquote>Illumination\ correction\ is\ often\ important\ for\ both\ accurate\ segmentation\ and\ for\ intensity\ measurements.\ This\ example\ shows\ how\ the\ CorrectIlluminationCalculate\ and\ CorrectIlluminationApply\ modules\ are\ used\ to\ compensate\ for\ the\ non-uniformities\ in\ illumination\ often\ present\ in\ microscopy\ images.</blockquote> ; Tutorial\ under\ ImageJ:\ Gabriel\ Landini ;NULL;NULL;NULL
 2451 ;NULL; 470 ;NULL; Quantification\ of\ histochemical\ staining\ by\ color\ deconvolution. ;NULL;NULL;NULL;NULL;NULL
 2376 ;NULL; 470 ;NULL; Quantifying\ staining\ in\ tissue\ sections ; The\ Color\ Deconvolution\ plugin\ for\ ImageJ\ can\ be\ used\ to\ digitally\ separate\ up\ to\ three\ stains\ from\ brightfield\ images,\ after\ which\ standard\ ImageJ\ commands\ can\ be\ used.\ \ The\ algorithm\ is\ described\ in\ [bib]2451[/bib].

**However**,\ it\ is\ **very**\ important\ to\ take\ into\ consideration\ the\ caveats\ on\ the\ linked\ URL.\ \ In\ particular,\ note\ that:

*\ Stain\ colors\ depend\ on\ numerous\ factors,\ such\ as\ the\ precise\ stains\ and\ scanner;\ therefore,\ the\ 'default'\ stain\ vectors\ (used\ to\ define\ the\ colors)\ are\ unlikely\ to\ be\ optimal\ and\ may\ be\ very\ inaccurate.\ \ See\ the\ URL\ instructions\ for\ how\ to\ create\ new\ stain\ vectors.
*\ Pixel\ values\ should\ be\ interpreted\ with\ extreme\ caution;\ in\ particular,\ note\ the\ warning\ regarding\ 'brown'\ staining\ that\ *attempting\ to\ quantify\ DAB\ intensity\ using\ this\ plugin\ is\ not\ a\ good\ idea*.

Note,\ the\ pixel\ values\ provided\ by\ this\ plugin\ are\ 8-bit\ and\ **not**\ equivalent\ to\ 'optical\ densities'\ frequently\ presented\ in\ the\ literature.

Color\ deconvolution\ is\ particularly\ helpful\ in\ separating\ stains\ so\ that\ stained\ regions\ can\ be\ detected\ (e.g.\ by\ setting\ a\ threshold),\ and\ then\ the\ number\ or\ areas\ of\ stained\ structures\ may\ be\ quantified.\ \ Two\ potential\ approaches\ would\ be:

1)\ If\ one\ measurement\ should\ be\ made\ for\ the\ entire\ image:

+\ *Image\ ->\ Adjust\ ->\ Threshold...*
+\ *Edit\ ->\ Selection\ ->\ Create\ Selection*
+\ *Analyze\ ->\ Measure*

2)\ If\ distinct\ structures\ should\ be\ measured:

+\ *Image\ ->\ Adjust\ ->\ Threshold...*
+\ *Analyze\ ->\ Analyze\ Particles...* ; Gabriel\ Landini ;NULL;NULL;NULL
 2452 ;NULL; 470 ;NULL; ImmunoRatio:\ a\ publicly\ available\ web\ application\ for\ quantitative\ image\ analysis\ of\ estrogen\ receptor\ (ER),\ progesterone\ receptor\ (PR),\ and\ Ki-67. ;NULL;NULL;NULL;NULL;NULL
 2454 ;NULL; 139 ;NULL; Biological\ imaging\ software\ tools. ;NULL;NULL;NULL;NULL;NULL
 2455 ;NULL; 85 ;NULL; N-cadherin\ and\ ?1-integrins\ cooperate\ during\ the\ development\ of\ the\ enteric\ nervous\ system. ;NULL;NULL;NULL;NULL;NULL
 2457 ;NULL; 444 ;NULL; Calculate\ object\ size\ from\ reference\ object ; This\ protocol\ will\ process\ a\ complete\ folder\ of\ image\ and\ automatically\ calculate\ the\ size\ of\ top\ object\ knowing\ the\ bottom\ object\ size. ; \ Stephane\ Dallongeville ;NULL;NULL;NULL
 2458 ;NULL; 139 ;NULL; Computational\ imaging\ in\ cell\ biology. ;NULL;NULL;NULL;NULL;NULL
 2459 ;NULL; 426 ;NULL; Image\ Processing\ and\ Analysis\ with\ ImageJ ; In\ this\ workshop\ you\ will\ learn\ how\ to\ apply\ image\ analysis\ and\ processing\ techniques,\ using\ the\ public\ domain\ software\ ImageJ\ and\ some\ additions\ (plugins\ and\ macros).\ The\ first\ part\ explains\ the\ tools\ available\ in\ ImageJ\ while\ the\ second\ part\ is\ centered\ around\ image\ analysis\ and\ processing\ methods.\ Exercises,\ solutions\ and\ example\ images\ are\ available. ;NULL;NULL; http://dev.mri.cnrs.fr/projects/imagej-workshop/wiki ;NULL
 2460 ;NULL; 470 ;NULL; SparkMaster:\ automated\ calcium\ spark\ analysis\ with\ ImageJ. ;NULL;NULL;NULL;NULL;NULL
 2438 ;NULL; 120 ;NULL; Tubulins ; From\ the\ collection\ of\ reference\ datasets.

This\ sample\ consists\ to\ a\ realistic\ structure\ of\ 7\ tubulins\ (diameter\ 25\ nm)\ and\ 1\ tubulin\ (diameter\ 40\ nm).\ 100000\ fluorophores\ are\ activated\ over\ 2400\ frames.\ Tubulins\ I\ has\ a\ low\ level\ of\ read-out\ noise\ autofluorescence\ background,\ and\ Tubulins\ II\ has\ the\ same\ structure\ with\ higher\ level\ of\ noise. ;NULL;NULL;NULL;NULL
 2461 ;NULL; 470 ;NULL; Amplitude\ distribution\ of\ calcium\ sparks\ in\ confocal\ images:\ theory\ and\ studies\ with\ an\ automatic\ detection\ method. ;NULL;NULL;NULL;NULL;NULL
 2411 ;NULL; 470 ;NULL; Analyzing\ Ca2+\ sparks ; ImageJ\ plugin\ to\ detect\ and\ measure\ Ca2+\ sparks\ in\ linescan\ images,\ described\ in\ [bib]2460[/bib]

The\ algorithm\ is\ based\ on\ that\ described\ by\ Cheng\ et\ al.\ [bib]2461[/bib].

Care\ should\ be\ taken\ to\ ensure\ that\ detections\ belong\ to\ 'true'\ events,\ as\ without\ any\ additional\ background\ subtraction\ steps\ the\ algorithm\ is\ not\ be\ appropriate\ for\ images\ in\ which\ the\ baseline\ fluorescence\ varies\ substantially. ; Eckard\ Picht\ ,\ Aleksey\ V.\ Zima\ ,\ Lothar\ A.\ Blatter\ ,\ Donald\ M.\ Bers ;NULL;NULL;NULL
 2456 ;NULL; 93 ;NULL; Cell\ segmentation\ and\ quantification\ with\ CellX ; CellX\ is\ an\ open-source\ software\ package\ for\ cell\ segmentation,\ intensity\ quantification,\ and\ cell\ tracking\ on\ a\ variety\ of\ microscopy\ images\ with\ distinguishable\ cell\ boundary.\ Installation\ and\ a\ step-by-step\ usage\ details\ are\ described\ in\ \ <bib>2446</bib>.\ It\ can\ be\ downloaded\ from\ <a\ href="http://www.csb.ethz.ch/tools/cellx">here</a>.\ After\ users\ provide\ a\ few\ annotations\ of\ cell\ sizes\ and\ cell\ boundary\ profiles,\ it\ tries\ to\ match\ boundary\ profile\ pattern\ on\ cells\ thus\ provide\ segmentation\ and\ further\ tracking.\ It\ works\ the\ best\ on\ cells\ without\ extreme\ shapes\ and\ with\ rather\ homogeneous\ boundary\ pattern.\ It\ may\ not\ work\ well\ on\ images\ with\ cells\ of\ sizes\ only\ a\ few\ pixels.\ Its\ output\ comprises\ control\ images\ for\ visual\ validation,\ text\ files\ for\ post-processing\ statistics,\ and\ MATLAB\ objects\ for\ advanced\ subsequent\ analysis.\  ; Christian\ Mayer,\ Sotiris\ Dimopoulos,\ Fabian\ Rudolf,\ and\ Jorg\ Stelling ;NULL;NULL;NULL
 2463 ;NULL; 426 ;NULL; Why\ join\ groups?\ Lessons\ from\ parasite-manipulated\ Artemia. ;NULL;NULL;NULL;NULL;NULL
 2465 ;NULL; 444 ;NULL; Median\ filter\ via\ ImageJ ; This\ protocol\ perform\ a\ median\ filter\ on\ the\ active\ sequence\ using\ the\ ImageJ\ rank\ filter\ plugin.\ Then,\ it\ converts\ the\ result\ back\ into\ Icy\ for\ display.

 ; Alexandre\ Dufour ;NULL;NULL;NULL
 2467 ; 2467 ; 139 ;NULL; easyFRAP ; Very\ simple\ application\ that\ lets\ you\ load\ your\ time-lapse\ intensity\ data\ to\ generate\ the\ normalized\ FRAP\ recovery\ curve\ and\ perform\ exponential\ curve\ fitting.

>The\ user\ can\ handle\ simultaneously\ large\ data\ sets\ of\ raw\ data,\ visualize\ fluorescence\ recovery\ curves,\ exclude\ low\ quality\ data,\ perform\ data\ normalization,\ extract\ quantitative\ parameters,\ perform\ batch\ analysis\ and\ save\ the\ resulting\ data\ and\ figures\ for\ further\ use.\ Our\ tool\ is\ implemented\ as\ a\ single-screen\ Graphical\ User\ Interface\ (GUI)\ and\ is\ highly\ interactive,\ as\ it\ permits\ parameterization\ and\ visual\ data\ quality\ assessment\ at\ various\ points\ during\ the\ analysis. ; Maria\ Anna\ Rapsomaniki,\ Panagiotis\ Kotsantis,\ Ioanna-Eleni\ Symeonidou,\ Nickolaos-Nikiforos\ Giakoumakis,\ Stavros\ Taraviras\ and\ Zoi\ Lygerou ;NULL; http://bioinformatics.oxfordjournals.org/content/28/13/1800.full ;NULL
 2468 ;NULL; 426 ;NULL; Simple\ system\ using\ natural\ mineral\ water\ for\ high-throughput\ phenotyping\ of\ Arabidopsis\ thaliana\ seedlings\ in\ liquid\ culture ;NULL;NULL;NULL;NULL;NULL
 2469 ;NULL; 469 ;NULL; Quick-and-clean\ article\ figures\ with\ FigureJ. ;NULL;NULL;NULL;NULL;NULL
 2464 ;NULL; 469 ;NULL; Creating\ image\ montages ; Both\ tools\ adds\ to\ ImageJ\ functions\ to\ build\ and\ organize\ montages.


<strong><a\ href="http://imagejdocu.tudor.lu/doku.php?id=howto:working:work_with_magic_montage">Make\ montage</a></strong>
It\ comes\ with\ the\ ImageJ\ installer\ but\ might\ also\ bee\ downloaded\ from\ <a\ href="http://imagejdocu.tudor.lu/doku.php?id=howto:working:work_with_magic_montage">the\ ImageJ\ wiki</a>.


<strong><a\ href="http://imagejdocu.tudor.lu/doku.php?id=plugin:utilities:figurej:start"FigureJ></a></strong>
Compared\ to\ Make\ montage,\ the\ plugins\ adds\ more\ flexibility\ to\ montage\ creation:
<blockquote><ul>
<li>Easy-to-design\ interactive\ figure\ layout.</li>
<li>Visually\ assign\ image\ content\ to\ panels.</li>
<li>High\ quality\ image\ scaling\ and\ rotation.</li>
<li>Easy\ and\ consistent\ panel\ labels\ and\ scalebars.</li>
<li>Each\ panel\ has\ it's\ original\ datasource's\ properties\ and\ tracks\ achieved\ image\ processing.</li>
<li>Save\ and\ re-open\ editable\ figures.</li>
<li>Export\ as\ standard\ image\ formats\ with\ textual\ description\ of\ each\ panel\ history.</li>
</ul>
</blockquote>
Don't\ forget\ to\ cite\ <bib>2469</bib>\ when\ publishing\ using\ FigureJ\ !


Both\ tools\ come\ with\ easy\ to\ follow\ video\ tutorials.\  ; Jerome\ Mutterer ;NULL;NULL;NULL
 2470 ;NULL; 444 ;NULL; Pixel\ density-batch\ mode ; For\ each\ ROI,\ provides\ the\ ratio\ of\ pixels\ over\ a\ given\ threshold\ over\ the\ total\ number\ of\ pixels\ in\ the\ ROI. ; Fabrice\ de\ Chaumont ;NULL;NULL;NULL
 2472 ;NULL; 470 ;NULL; ImmunoMembrane:\ a\ publicly\ available\ web\ application\ for\ digital\ image\ analysis\ of\ HER2\ immunohistochemistry. ;NULL;NULL;NULL;NULL;NULL
 2471 ;NULL; 426 ;NULL; ImageJ\ Macro\ Tool\ Sets\ for\ Biological\ Image\ Analysis ;NULL;NULL;NULL;NULL;NULL
 2475 ;NULL; 470 ;NULL; Quantification\ of\ HER2\ immunohistochemistry ; ImageJ\ plugin\ for\ assessing\ HER2\ immunohistochemistry,\ described\ in\ [bib]2472[/bib].

It\ is\ important\ to\ read\ the\ URL\ documentation\ and\ original\ paper\ to\ understand\ how\ to\ use\ the\ plugin\ appropriately.

Note\ also\ that\ the\ *pixel\ size*\ is\ not\ read\ automatically\ from\ the\ image,\ but\ rather\ the\ *source\ image\ scale*\ should\ be\ entered\ into\ the\ dialog\ box\ -\ and\ the\ image\ rescaled\ accordingly\ prior\ to\ analysis.\ This\ scale\ value\ is\ the\ *inverse*\ of\ the\ value\ normally\ found\ for\ *pixel\ width*\ and\ *pixel\ height*\ under\ *Image\ ->\ Properties...*\ (i.e.\ pixel\ width\ &\ height\ are\ given\ in\ microns\ per\ pixel;\ the\ dialog\ box\ asks\ for\ pixels\ per\ micron). ; Vilppu\ Tuominen\ &\ Jorma\ Isola ;NULL;NULL;NULL
 2374 ;NULL; 426 ;NULL; Adipocyte\ quantification ; The\ Adipocytes\ Tools\ help\ to\ analyze\ fat\ cells\ in\ images\ from\ histological\ section.\ This\ is\ a\ rather\ general\ cell\ segmentation\ approach.\ It\ can\ be\ adapted\ to\ different\ situations\ via\ the\ parameters.\ This\ means\ that\ you\ have\ to\ find\ the\ right\ parameters\ for\ your\ application.\ 

It\ is\ described\ in\ <bib>2471</bib> ; Volker\ Baecker ;NULL;NULL;NULL
 2479 ;NULL; 92 ;NULL; Robust\ single-particle\ tracking\ in\ live-cell\ time-lapse\ sequences. ;NULL;NULL;NULL;NULL;NULL
 2480 ;NULL; 469 ;NULL; Automated\ cell\ tracking\ and\ analysis\ in\ phase-contrast\ videos\ (iTrack4U):\ development\ of\ Java\ software\ based\ on\ combined\ mean-shift\ processes. ;NULL;NULL;NULL;NULL;NULL
 2431 ;NULL; 426 ;NULL; Skin\ Tools ; The\ skin\ tools\ measure\ the\ thickness\ of\ the\ epidermis\ and\ the\ interdigitation\ index.\ The\ input\ images\ are\ masks\ that\ represent\ the\ epidermis\ and\ that\ have\ been\ created\ from\ images\ of\ stained\ histological\ sections.\ The\ mask\ must\ touch\ the\ left\ and\ right\ border\ of\ the\ image.\ The\ dermal-epidermal\ border\ must\ be\ on\ the\ lower\ site\ of\ the\ image.\ The\ interdigitation\ index\ can\ be\ measured\ for\ one\ or\ more\ segments\ per\ image.\ As\ a\ measure\ of\ the\ thickness\ of\ the\ epidermis\ the\ lengths\ of\ a\ number\ of\ random\ line\ segments\ are\ measured.\ The\ line\ segments\ start\ at\ the\ lower\ border,\ are\ perpendicular\ to\ the\ lower\ border\ and\ end\ at\ the\ opposite\ border\ of\ the\ mask.\ See\ <bib>2471</bib>.
 ; Volker\ Baecker ;NULL;NULL;NULL
 2482 ;NULL; 470 ;NULL; A\ method\ for\ normalizing\ histology\ slides\ for\ quantitative\ analysis ;NULL;NULL;NULL;NULL;NULL
 2437 ;NULL; 426 ;NULL; Wound\ Healing\ Tool ; The\ wound\ healing\ tool\ measures\ the\ area\ of\ a\ wound\ in\ a\ time\ series\ of\ images\ of\ cellular\ tissue.\ The\ tool\ will\ measure\ the\ area\ of\ the\ wound,\ i.e.\ the\ area\ that\ does\ not\ contain\ tissue,\ in\ each\ image.\ The\ segmentation\ is\ based\ on\ the\ fact\ that\ the\ image\ is\ more\ homogeneous\ in\ the\ region\ of\ the\ wound\ as\ in\ the\ region\ of\ the\ tissue.\ Via\ the\ options,\ one\ of\ two\ methods\ to\ detect\ the\ empty\ area,\ can\ be\ selected.\ The\ first\ uses\ edge\ detection,\ the\ second\ a\ variance\ filter.\ Holes\ in\ the\ detected\ tissue\ are\ filled\ using\ morphological\ operations.\ See\ <bib>2471</bib>
 ; Volker\ Baecker ;NULL;NULL;NULL
 2483 ;NULL; 469 ;NULL; Automated\ cell\ tracking\ and\ analysis\ in\ phase-contrast\ microscopy ; iTrack4U\ is\ a\ Java-based\ software\ using\ ImageJ\ and\ jMathPlot\ libraries,\ which\ aims\ at\ automatically\ tracking\ cells\ recorded\ in\ phase-contrast\ microscopy.\ It\ includes\ all\ tools\ from\ image\ files\ preprocessing,\ tracking\ to\ data\ extraction\ and\ visualization.\ 


Please\ cite\ <bib>2480</bib>\ when\ using\ this\ software\ package\ ! ; Fabrice\ P.\ Cordelières ;NULL;NULL;NULL
 2487 ;NULL; 13 ;NULL; IDL ; IDL,\ short\ for\ Interactive\ Data\ Language,\ is\ a\ programming\ language\ used\ for\ data\ analysis.
It\ is\ popular\ in\ particular\ areas\ of\ science,\ such\ as\ astronomy\ and\ medical\ imaging.

IDL\ is\ vectorized,\ numerical,\ and\ interactive,\ and\ is\ commonly\ used\ for\ interactive\ processing\ of\ large\ amounts\ of\ data\ (including\ image\ processing).\ 
The\ syntax\ includes\ many\ constructs\ from\ Fortran\ and\ some\ from\ C. ;NULL;NULL; http://www.exelisvis.com/ProductsServices/IDL.aspx ;NULL
 2488 ;NULL; 85 ;NULL; testcomponenet ;NULL;NULL;NULL;NULL;NULL
 2489 ;NULL; 92 ;NULL; A\ PAR-1-dependent\ orientation\ gradient\ of\ dynamic\ microtubules\ directs\ posterior\ cargo\ transport\ in\ the\ Drosophila\ oocyte. ;NULL;NULL;NULL;NULL;NULL
 2401 ;NULL; 426 ;NULL; Artemia\ color\ analysis ; The\ Artemia\ Tools\ help\ to\ calculate\ the\ normalized\ redness\ of\ Artemia\ in\ color\ images.\ 

It\ has\ been\ used\ in\ <bib>2463</bib> ; Volker\ Baecker ;NULL;NULL;NULL
 2364 ;NULL; 92 ;NULL; Microtubule\ end\ tracking ; Microtubule\ end\ tracking\ in\ live\ cell\ fluorescent\ images\ (e.g.\ to\ characterise\ organisation\ of\ the\ cytoskeleton)\ involves\ overcoming\ the\ following\ challenges,\ which\ can\ be\ tackled\ by\ a\ series\ of\ filtering\ steps\ <bib>2489</bib>:

*\ **illumination\ flicker\ &\ photobleaching**:\ suppress\ by\ normalising\ intensities,\ e.g.\ using\ Image->Adjust->Bleach\ Correction\ in\ Fiji/ImageJ
*\ **uneven\ illumination**:\ Fourier\ bandpass\ filtering\ (e.g.\ Process->FFT->Bandpass\ Filter)\ preserves\ features\ within\ a\ selected\ size\ range
*\ **high\ background\ /\ poor\ contrast**:\ foreground\ filter,\ e.g.\ Temporal\ Median\ filter
*\ **tracking**:\ e.g.\ TrackMate\ in\ Fiji/ImageJ\ (segmentation\ using\ DoG\ detector) ; Graeme\ Ball ;NULL;NULL;NULL
 2492 ;NULL; 13 ;NULL; Wolfram\ Language ; The\ Wolfram\ Language\ is\ the\ programming\ language\ used\ in\ Mathematica.
Mathematica\ is\ a\ computational\ software\ program\ used\ in\ many\ scientific,\ engineering,\ mathematical\ and\ computing\ fields,\ based\ on\ symbolic\ mathematics.
The\ feature\ list\ is\ long\ and\ includes\ tools\ for\ 2D\ and\ 3D\ image\ processing\ and\ morphological\ image\ processing\ including\ image\ recognition

From\ Wikipedia:
The\ Wolfram\ Language\ (popularly\ referred\ to\ as\ Mathematica,\ or\ simply\ M)\ is\ a\ general\ multi-paradigm\ programming\ language\ developed\ by\ Wolfram\ Research,\ that\ serves\ as\ the\ main\ interfacing\ language\ for\ Mathematica\ and\ the\ Wolfram\ Programming\ Cloud.\ It\ is\ designed\ to\ be\ as\ general\ as\ possible,\ with\ emphasis\ on\ symbolic\ computation,\ functional\ programming,\ and\ rule-based\ programming.\ It\ is\ built\ to\ represent\ arbitrary\ structures\ and\ data. ;NULL;NULL; http://www.wolfram.com/language/ ;NULL
 2486 ;NULL; 470 ;NULL; Color\ normalization\ of\ H&E\ stains ; The\ overall\ colors\ seen\ in\ H&E\ stained\ slides\ can\ vary\ widely,\ influenced\ by\ factors\ such\ as\ the\ precise\ stains\ and\ scanner\ used.\ \ This\ MATLAB\ function\ implements\ the\ color\ normalization\ strategy\ described\ in\ [bib]2482[/bib]\ in\ order\ to\ match\ stain\ colors\ in\ an\ image\ more\ closely\ to\ 'reference'\ stains.\ \ This\ may\ help\ when\ comparing\ images\ visually,\ or\ when\ applying\ an\ automated\ analysis\ algorithm.

The\ function\ may\ also\ be\ useful\ to\ understand\ the\ functioning\ of\ the\ color\ deconvolution\ described\ in\ [bib]2451[/bib]. ; Mitko\ Veta ;NULL;NULL;NULL
 2094 ;NULL; 0 ;NULL; Maximum\ Entropy\ Threshold ; This\ plugin\ threshold\ an\ image\ using\ the\ Maximum\ Entropy\ algorithm,\ which\ aims\ at\ maximizing\ the\ inter-class\ entropy.

Entropy\ is\ defined\ as\ -sum(p.*log2(p)),\ where\ p\ contains\ the\ histogram\ bin\ counts.

This\ thresholding\ is\ very\ useful\ to\ segment\ images\ with\ few\ bright\ objects\ on\ large\ dark\ background.

In\ ImageJ/FIJI\ you\ can\ acces\ this\ tool\ in\ Image->Adjust->Threshold\ and\ choose\ in\ the\ list

In\ Aphelion,\ you\ can\ access\ this\ tool\ in\ Seglmentation->Threshold->\ AphImgEntropyThreshold

 ;NULL;NULL; http://fiji.sc/Maximum_Entropy_Threshold ;NULL
 2436 ;NULL; 472 ;NULL; Moment\ thresholding ; This\ method\ allows\ to\ compute\ a\ threshold\ that\ preserves\ the\ moments\ of\ an\ image.

In\ ImageJ/Fiji,\ you\ can\ access\ it\ in\ Image->Ajust->Threshold\ and\ choose\ Moments\ in\ the\ list.

In\ Aphelion,\ the\ tool\ is\ in\ Segmentation->Threshold->AphImgMomentThreshold

The\ original\ paper\ is\ <bib>2449</bib> ; W.\ Tsai ;NULL; http://fiji.sc/Auto_Threshold#Moments ;NULL
 2494 ;NULL; 75 ;NULL; 2-D\ Coloalisation\ in\ Cells ; The\ workflow\ computes\ cell-based\ colocalisation\ of\ two\ stainings\ in\ 2-D\ images.\ Both\ pixel-\ and\ object-based\ readouts\ are\ provided\ and\ some\ pros\ and\ cons\ are\ discussed.\ 
Please\ read\ here\ for\ more\ information:\ https://github.com/tischi/ImageAnalysisWorkflows/blob/master/CellProfiler_2D_Coloc_PerCell/README.md ; Christian\ "Tischi"\ Tischer ;NULL;NULL;NULL
 2495 ;NULL; 139 ;NULL; Analysis\ of\ \ Focal\ Adhesion\ Spatiotemporal\ Dynamics ; The\ publication\ describes\ a\ quantitative\ analysis\ of\ focal\ adhesion\ dynamics\ that\ have\ been\ imaged\ using\ TIRF.\ All\ image\ processing\ steps\ are\ well\ explained\ or\ referenced.

